word,value,uniqueness
shiah,27.7833,4
penup,27.7801,4
sifts,27.778000000000002,4
fists,27.778,4
volto,27.7746,4
ajhar,27.774,4
rajah,27.774,4
quata,27.7711,4
taqua,27.7711,4
papey,27.7694,4
furor,27.7682,4
coops,27.768,4
scoop,27.768,4
rabbi,27.7663,4
manak,27.762100000000004,4
songs,27.7586,4
solus,27.753800000000002,4
souls,27.7538,4
macco,27.7506,4
abkar,27.747700000000002,4
arkab,27.747700000000002,4
bakra,27.747700000000002,4
kabar,27.747700000000002,4
ijmaa,27.747400000000003,4
snibs,27.7414,4
chaco,27.741100000000003,4
choca,27.741100000000003,4
coach,27.741100000000003,4
codol,27.7395,4
nylon,27.7395,4
nonyl,27.7395,4
nonly,27.7395,4
modem,27.7344,4
dawed,27.716,4
waded,27.716,4
campa,27.712000000000003,4
totum,27.709000000000003,4
pacha,27.7025,4
phaca,27.7025,4
risks,27.6975,4
kriss,27.697499999999998,4
purrs,27.694799999999997,4
galls,27.6808,4
dafla,27.679000000000002,4
falda,27.679000000000002,4
lisps,27.671400000000002,4
pliss,27.6714,4
slips,27.6714,4
stobs,27.656599999999997,4
brava,27.6535,4
unpin,27.6515,4
mafoo,27.6486,4
ollav,27.6461,4
dayal,27.644800000000004,4
adlay,27.6448,4
alday,27.6448,4
culla,27.6448,4
dills,27.6429,4
aging,27.6368,4
bolos,27.6234,4
obols,27.6234,4
lobos,27.623399999999997,4
cosmo,27.613799999999998,4
buroo,27.610699999999998,4
imvia,27.606500000000004,4
yahoo,27.6049,4
cohos,27.6043,4
jembe,27.602800000000002,4
cooty,27.5946,4
lamba,27.567400000000003,4
dodge,27.563499999999998,4
cooja,27.5589,4
limma,27.5565,4
chama,27.548300000000005,4
crook,27.5483,4
gutti,27.5479,4
bided,27.546300000000002,4
prepg,27.546300000000002,4
groop,27.5455,4
porgo,27.5455,4
haafs,27.5438,4
lusts,27.5412,4
sluts,27.5412,4
smurr,27.5406,4
murrs,27.540599999999998,4
wynne,27.537300000000002,4
wenny,27.5373,4
pondo,27.532899999999998,4
catch,27.5285,4
turus,27.528499999999998,4
slabs,27.5281,4
gitim,27.523900000000005,4
cloop,27.5222,4
mayas,27.5191,4
scams,27.5185,4
slims,27.5172,4
pomme,27.5171,4
ayahs,27.509600000000002,4
chass,27.509,4
barry,27.5083,4
slish,27.507699999999996,4
cycle,27.505499999999998,4
banya,27.4975,4
dunno,27.487499999999997,4
undon,27.487499999999997,4
popal,27.483600000000003,4
janua,27.4749,4
teffs,27.4709,4
mamey,27.461000000000002,4
corvo,27.4541,4
yarak,27.453600000000005,4
occur,27.452800000000003,4
photo,27.4484,4
sysin,27.447300000000002,4
vedda,27.433500000000002,4
palay,27.4275,4
playa,27.4275,4
spill,27.425600000000003,4
pills,27.4256,4
messy,27.421699999999998,4
ammos,27.421,4
somma,27.421,4
addnl,27.4091,4
wanga,27.408,4
yesty,27.4025,4
softs,27.3967,4
groom,27.3913,4
kinic,27.3844,4
cotty,27.382,4
piing,27.381600000000002,4
outgo,27.3792,4
mondo,27.3787,4
sipid,27.376200000000004,4
heezy,27.374900000000004,4
dhoon,27.3692,4
hondo,27.3692,4
brood,27.364299999999997,4
droob,27.364299999999997,4
fools,27.3635,4
loofs,27.3635,4
skuse,27.363300000000002,4
tossy,27.362499999999997,4
snobs,27.3601,4
cholo,27.3585,4
cohol,27.3585,4
looch,27.3585,4
homme,27.3534,4
lakke,27.349800000000002,4
kenny,27.348999999999997,4
biabo,27.3489,4
patty,27.3434,4
sojas,27.326800000000002,4
royou,27.316599999999998,4
gurge,27.3134,4
batwa,27.306,4
delly,27.301599999999997,4
conoy,27.298099999999998,4
coony,27.298099999999998,4
halfa,27.298000000000002,4
stull,27.2954,4
dudes,27.295399999999997,4
mooth,27.2942,4
thoom,27.294199999999996,4
zilla,27.2922,4
vinci,27.290200000000006,4
vinic,27.290200000000006,4
slops,27.2901,4
reddy,27.288299999999996,4
balls,27.2823,4
guige,27.277300000000004,4
gigue,27.277299999999997,4
malay,27.273300000000003,4
mills,27.2714,4
porry,27.2703,4
hills,27.2619,4
shill,27.2619,4
dolls,27.261599999999998,4
wists,27.2558,4
tilly,27.2522,4
frary,27.2484,4
matax,27.2472,4
jagra,27.241100000000003,4
lyssa,27.234,4
slays,27.233999999999998,4
canch,27.232,4
matza,27.229200000000002,4
tzaam,27.2292,4
nurry,27.224899999999998,4
wayao,27.2245,4
ilium,27.2226,4
idism,27.222,4
imids,27.221999999999998,4
midis,27.221999999999998,4
angka,27.219700000000003,4
kanga,27.219700000000003,4
jacal,27.217800000000004,4
didos,27.2122,4
krill,27.2059,4
gimme,27.2018,4
bindi,27.200400000000002,4
unius,27.195899999999998,4
jewed,27.1922,4
bilic,27.189700000000002,4
hasht,27.1894,4
matty,27.1892,4
heigh,27.1828,4
hatty,27.1797,4
boded,27.165,4
valve,27.1614,4
awald,27.1568,4
tazze,27.1526,4
phono,27.151899999999998,4
jatha,27.144000000000002,4
kutta,27.1308,4
lipid,27.1304,4
slosh,27.126399999999997,4
uvala,27.1207,4
batak,27.117700000000003,4
desks,27.1169,4
wahoo,27.116899999999998,4
onmun,27.116,4
horry,27.106599999999997,4
panax,27.1049,4
fordo,27.1044,4
kappe,27.0931,4
oopak,27.0923,4
pooka,27.0923,4
spews,27.087899999999998,4
kists,27.0675,4
skits,27.0675,4
sonsy,27.066,4
vigia,27.064100000000003,4
virid,27.0623,4
awaft,27.046100000000003,4
fatwa,27.046100000000003,4
polls,27.0443,4
jetty,27.0369,4
falls,27.0224,4
awash,27.0216,4
sawah,27.0216,4
japan,27.0112,4
bwana,27.009500000000003,4
nawab,27.0095,4
chaga,27.005900000000004,4
impis,27.0047,4
devex,27.0034,4
vexed,27.0034,4
whirr,26.9999,4
didst,26.9996,4
nulls,26.9989,4
kapas,26.997,4
iphis,26.9952,4
bromo,26.992799999999995,4
broom,26.992799999999995,4
zoons,26.988699999999998,4
cabda,26.988400000000002,4
sally,26.9882,4
bohor,26.9833,4
rohob,26.983299999999996,4
luaus,26.9826,4
usual,26.9826,4
bouto,26.9807,4
scags,26.976100000000002,4
gliss,26.9748,4
caddo,26.9677,4
danny,26.967699999999997,4
dildo,26.9664,4
axman,26.9507,4
accus,26.9401,4
discs,26.9382,4
smews,26.9337,4
namaz,26.9327,4
zaman,26.9327,4
hooka,26.928600000000003,4
shews,26.9242,4
hazan,26.923199999999998,4
helly,26.9206,4
tight,26.9205,4
bazar,26.918300000000002,4
braza,26.918300000000002,4
zabra,26.918300000000002,4
topog,26.9155,4
skeps,26.8996,4
gouge,26.896,4
icily,26.895599999999998,4
rutty,26.8914,4
molls,26.8901,4
proof,26.8871,4
baiza,26.8822,4
cecum,26.882000000000005,4
swots,26.8745,4
stows,26.874499999999998,4
tolyl,26.8709,4
tolly,26.8709,4
kafta,26.8578,4
jaman,26.857000000000003,4
zanze,26.8561,4
zazen,26.8561,4
kamas,26.8428,4
bajra,26.8426,4
rajab,26.8426,4
wools,26.8413,4
imshi,26.841,4
shaka,26.833300000000005,4
kasha,26.8333,4
khasa,26.8333,4
sakha,26.8333,4
cleck,26.829200000000004,4
nimbi,26.828899999999997,4
colog,26.8256,4
banak,26.8212,4
nabak,26.8212,4
pipey,26.8176,4
bemba,26.814200000000003,4
props,26.8137,4
dwell,26.8136,4
bocca,26.8097,4
jabia,26.8065,4
habbe,26.804699999999997,4
mapau,26.804000000000002,4
cusso,26.803299999999997,4
comic,26.7988,4
chico,26.789299999999997,4
conny,26.788999999999998,4
malwa,26.785300000000003,4
jinns,26.7852,4
mikir,26.785,4
ahwal,26.7758,4
sinks,26.771,4
skins,26.771,4
bottu,26.7681,4
passu,26.7647,4
twill,26.764200000000002,4
abbot,26.755,4
kalpa,26.7512,4
slaws,26.746,4
jixie,26.737000000000002,4
froom,26.7329,4
gayal,26.730900000000002,4
crull,26.7291,4
gills,26.729,4
unwan,26.7261,4
wunna,26.7261,4
spics,26.720900000000004,4
gigas,26.717499999999998,4
moory,26.6987,4
roomy,26.6987,4
dazed,26.6983,4
luigi,26.680200000000006,4
yaboo,26.6735,4
bagge,26.670299999999997,4
teddy,26.658299999999997,4
kolos,26.653,4
looks,26.653,4
gighe,26.649900000000002,4
vakia,26.647000000000002,4
kikes,26.6438,4
mahua,26.640300000000003,4
jaded,26.6226,4
pongo,26.619,4
podos,26.613599999999998,4
poods,26.613599999999998,4
jagat,26.611100000000004,4
ditty,26.6089,4
ushas,26.601,4
gigot,26.6002,4
burrs,26.5997,4
kalam,26.597,4
manny,26.5962,4
gloss,26.5935,4
slogs,26.5935,4
scuts,26.590700000000002,4
snows,26.578,4
scabs,26.5776,4
bliss,26.5763,4
diked,26.575899999999997,4
gorry,26.5737,4
slask,26.5577,4
byrri,26.5565,4
aquas,26.5553,4
kannu,26.5378,4
coppa,26.5331,4
blebs,26.5291,4
yakan,26.5271,4
kayan,26.5271,4
accoy,26.5156,4
ccoya,26.5156,4
purau,26.5062,4
malva,26.502800000000004,4
walls,26.5002,4
alvah,26.4933,4
halva,26.4933,4
coeff,26.4872,4
xerox,26.4855,4
dived,26.4817,4
bessy,26.4808,4
pacay,26.477,4
moism,26.4692,4
mongo,26.4648,4
moong,26.4648,4
slavs,26.4635,4
sodom,26.459400000000002,4
dooms,26.4594,4
moods,26.4594,4
nabob,26.458499999999997,4
jesus,26.4582,4
vives,26.4554,4
hoods,26.4499,4
shood,26.4499,4
jenny,26.4439,4
putts,26.4348,4
pogge,26.432299999999998,4
cobol,26.4271,4
colob,26.4271,4
gobio,26.414299999999997,4
coofs,26.413,4
wicca,26.408900000000003,4
dooja,26.404500000000002,4
kodro,26.3939,4
ganza,26.390300000000003,4
gelly,26.3877,4
gunge,26.3869,4
dowed,26.3829,4
coyos,26.378800000000002,4
neddy,26.3618,4
shads,26.3546,4
bhoot,26.3533,4
booth,26.3533,4
aurum,26.352000000000004,4
scops,26.3396,4
churr,26.3348,4
bayal,26.3324,4
bills,26.3305,4
camay,26.3228,4
ganja,26.314600000000002,4
chaya,26.3133,4
lumme,26.306600000000003,4
going,26.303700000000003,4
nunry,26.298399999999997,4
runny,26.298399999999997,4
firry,26.296599999999998,4
cassy,26.2835,4
lysis,26.2822,4
mutts,26.2806,4
cinch,26.2802,4
pallu,26.2731,4
ovoid,26.263599999999997,4
crack,26.256700000000006,4
batty,26.2483,4
spoom,26.2421,4
mitty,26.2374,4
hoops,26.2326,4
shoop,26.2326,4
poohs,26.232599999999998,4
posho,26.232599999999998,4
dotty,26.2276,4
mayey,26.226000000000003,4
comma,26.224700000000002,4
pooty,26.2229,4
hayey,26.2165,4
avgas,26.2062,4
vagas,26.2062,4
skegs,26.203,4
cotch,26.1954,4
slobs,26.194999999999997,4
pgntt,26.1938,4
forgo,26.1905,4
groof,26.1905,4
vacua,26.1702,4
zapas,26.1676,4
cloof,26.1672,4
juror,26.1526,4
samps,26.1468,4
spasm,26.1468,4
shaps,26.137300000000003,4
hasps,26.1373,4
indiv,26.1358,4
gedds,26.135099999999998,4
coyol,26.133000000000003,4
cooly,26.133,4
civil,26.125100000000003,4
mulla,26.1189,4
ahull,26.1094,4
guama,26.107400000000002,4
flurr,26.094,4
homos,26.0784,4
mohos,26.0784,4
fayal,26.072500000000005,4
fills,26.0706,4
gauss,26.068099999999998,4
clach,26.066900000000004,4
surds,26.0663,4
chill,26.0656,4
gilim,26.0623,4
lurry,26.0598,4
lapps,26.055200000000003,4
palps,26.0552,4
wakan,26.0391,4
yills,26.0364,4
silyl,26.0364,4
silly,26.0364,4
slily,26.036399999999997,4
iulus,26.0308,4
immew,26.0212,4
ataxy,26.0122,4
potty,26.0103,4
appui,26.0064,4
ruffe,25.9966,4
zayat,25.994200000000003,4
hacht,25.993100000000002,4
hatch,25.9931,4
belly,25.9892,4
fatty,25.988400000000002,4
succi,25.988300000000002,4
shams,25.983100000000004,4
smash,25.9831,4
kaiwi,25.9777,4
kiwai,25.9777,4
quell,25.9663,4
nutty,25.9649,4
vagal,25.9604,4
barbs,25.956599999999998,4
bolls,25.9492,4
alpax,25.9398,4
majas,25.937700000000003,4
samaj,25.9377,4
floss,25.9351,4
vroom,25.928199999999997,4
plaza,25.9218,4
babis,25.9205,4
goods,25.916999999999998,4
bajan,25.9161,4
frory,25.9153,4
abask,25.9019,4
lossy,25.900899999999996,4
conch,25.898899999999998,4
knoll,25.8981,4
thoft,25.8808,4
kajar,25.8722,4
bocci,25.8579,4
motty,25.8561,4
spurs,25.849,4
jalap,25.846100000000003,4
acock,25.839300000000005,4
macaw,25.8348,4
gangs,25.8271,4
kikar,25.825499999999998,4
madid,25.8231,4
augur,25.8096,4
jemez,25.803,4
grigs,25.8018,4
pichi,25.798900000000003,4
pinny,25.798599999999997,4
nuadu,25.797,4
asway,25.7961,4
aways,25.7961,4
malax,25.785600000000002,4
vajra,25.778000000000002,4
moony,25.772199999999998,4
gaffe,25.752000000000002,4
malms,25.746800000000004,4
smalm,25.7468,4
ajiva,25.741900000000005,4
felly,25.7293,4
dixit,25.715100000000003,4
fifed,25.714100000000002,4
cooks,25.7025,4
socko,25.7025,4
goops,25.6997,4
imaum,25.698,4
hanch,25.696599999999997,4
glood,25.6712,4
subas,25.6696,4
tunny,25.6684,4
groow,25.6683,4
limbi,25.663800000000002,4
siums,25.6587,4
bakal,25.656100000000002,4
balak,25.656100000000002,4
lysol,25.6551,4
bhili,25.6543,4
sushi,25.6492,4
minny,25.644399999999997,4
chaka,25.637000000000004,4
kacha,25.637,4
bebop,25.6353,4
hinny,25.6349,4
donny,25.6346,4
jarry,25.6328,4
yajna,25.622000000000003,4
casks,25.607200000000002,4
sacks,25.6072,4
cocus,25.607000000000003,4
silks,25.605900000000002,4
gasps,25.604400000000002,4
nunki,25.586,4
unkin,25.586,4
bebay,25.5792,4
abbey,25.579199999999997,4
whoot,25.5712,4
tuque,25.5694,4
upaya,25.569000000000003,4
gnawn,25.5658,4
exxon,25.559,4
unadd,25.5506,4
alway,25.5503,4
swill,25.5484,4
wills,25.548399999999997,4
mogos,25.5455,4
zooid,25.528399999999998,4
druid,25.5253,4
bongo,25.5239,4
boong,25.5239,4
dobos,25.5185,4
sykes,25.5104,4
roofy,25.497899999999998,4
dramm,25.487700000000004,4
bombe,25.481099999999998,4
koorg,25.48,4
kondo,25.467399999999998,4
kokra,25.444200000000002,4
shags,25.440700000000003,4
raffs,25.4368,4
dusts,25.4363,4
studs,25.4363,4
haddo,25.432299999999998,4
hodad,25.432299999999998,4
soups,25.4316,4
grogs,25.4205,4
slows,25.412899999999997,4
kokia,25.4081,4
uncut,25.4057,4
fanny,25.3954,4
worry,25.3931,4
unown,25.392999999999997,4
unwon,25.392999999999997,4
hippa,25.379,4
fiscs,25.3659,4
dozed,25.3652,4
chics,25.360899999999997,4
skill,25.360100000000003,4
kills,25.3601,4
thowt,25.3586,4
mecum,25.356100000000005,4
butts,25.3397,4
heuch,25.3371,4
offed,25.3328,4
cissy,25.331699999999998,4
pulli,25.3213,4
zakat,25.3179,4
skidi,25.310700000000004,4
crick,25.3049,4
gloom,25.2997,4
bitty,25.2965,4
gaddi,25.280700000000003,4
gadid,25.2807,4
smous,25.2774,4
sumos,25.2774,4
nohow,25.2747,4
nuque,25.2729,4
blood,25.2727,4
boldo,25.2727,4
houss,25.267899999999997,4
vills,25.2659,4
fogon,25.264,4
gonof,25.264,4
modoc,25.2631,4
monny,25.263099999999998,4
foods,25.258599999999998,4
abamp,25.2452,4
scobs,25.2445,4
galax,25.2432,4
goony,25.229799999999997,4
givin,25.2219,4
welly,25.2071,4
katik,25.1955,4
tikka,25.1955,4
simps,25.195,4
ships,25.1855,4
bulla,25.178,4
lulab,25.178,4
mayda,25.168400000000002,4
bazoo,25.1678,4
guaba,25.166500000000003,4
apptd,25.1661,4
gruss,25.152399999999997,4
jagla,25.149500000000003,4
booms,25.147000000000002,4
bomos,25.147,4
bosom,25.147,4
droud,25.144,4
golgi,25.138600000000004,4
hobos,25.1375,4
jawan,25.134,4
dassy,25.129099999999998,4
booty,25.1278,4
yarly,25.122600000000002,4
gibli,25.1214,4
wakas,25.1198,4
sugis,25.1163,4
clich,25.115099999999998,4
curry,25.109299999999998,4
ginny,25.101999999999997,4
ripup,25.090700000000002,4
uprip,25.090700000000002,4
cycas,25.0872,4
baham,25.0815,4
bamah,25.0815,4
brook,25.0815,4
paauw,25.081,4
tufts,25.0798,4
smuts,25.0648,4
stums,25.0648,4
musts,25.064799999999998,4
bloop,25.055400000000002,4
shuts,25.0553,4
tushs,25.0553,4
cynic,25.054700000000004,4
compo,25.0458,4
boiko,25.0454,4
hicht,25.041300000000003,4
hitch,25.0413,4
ichth,25.0413,4
spoof,25.0413,4
fitty,25.0366,4
choop,25.0363,4
pooch,25.036299999999997,4
shims,25.031299999999998,4
akpek,25.027600000000003,4
skews,25.022399999999998,4
yecch,25.019600000000004,4
kelly,25.0188,4
flood,25.0128,4
pompa,25.0072,4
vivat,25.007100000000005,4
zemmi,25.003500000000003,4
zimme,25.003500000000003,4
capax,24.9893,4
dooly,24.9786,4
livid,24.9707,4
yampa,24.951100000000004,4
bebog,24.9387,4
begob,24.9387,4
gobbe,24.938699999999997,4
knark,24.935100000000002,4
crock,24.923600000000004,4
spays,24.9118,4
kebab,24.9029,4
bloom,24.901200000000003,4
quott,24.892300000000002,4
ayllu,24.883900000000004,4
scull,24.883300000000002,4
culls,24.8833,4
choom,24.8821,4
mooch,24.8821,4
hoofs,24.8776,4
yazoo,24.8737,4
wanny,24.873199999999997,4
yagua,24.872400000000003,4
footy,24.8679,4
uigur,24.857799999999997,4
javan,24.8515,4
kavas,24.837300000000003,4
typey,24.8345,4
balza,24.826700000000002,4
faham,24.821600000000004,4
staff,24.806800000000003,4
murut,24.8063,4
utrum,24.8063,4
shops,24.8042,4
phoss,24.804199999999998,4
sophs,24.804199999999998,4
sposh,24.804199999999998,4
tutly,24.799799999999998,4
appmt,24.7946,4
rooky,24.787399999999998,4
murmi,24.7823,4
hullo,24.7763,4
uhllo,24.7763,4
shilh,24.776,4
offal,24.773600000000002,4
leppy,24.7621,4
loopy,24.7613,4
pooly,24.7613,4
shuns,24.758799999999997,4
massy,24.7576,4
shays,24.7481,4
bunns,24.746699999999997,4
hinch,24.744799999999998,4
zizel,24.7392,4
makua,24.738500000000002,4
cysts,24.7378,4
woods,24.7364,4
chaja,24.731900000000003,4
kahau,24.729000000000003,4
duped,24.7274,4
plops,24.7221,4
aback,24.7056,4
bynin,24.703500000000002,4
binny,24.7035,4
kassu,24.6992,4
skuas,24.6992,4
phill,24.6939,4
kilim,24.693400000000004,4
homam,24.689300000000003,4
injun,24.6809,4
prodd,24.6803,4
uprun,24.663999999999998,4
hotch,24.659999999999997,4
sicks,24.6554,4
aggur,24.6493,4
dally,24.6375,4
duads,24.6313,4
adagy,24.626,4
dryad,24.624200000000002,4
difda,24.6223,4
gobos,24.604599999999998,4
undid,24.598799999999997,4
hooly,24.5976,4
mudde,24.5732,4
kongo,24.5535,4
ngoko,24.5535,4
gamba,24.5486,4
bhaga,24.5391,4
smrgs,24.5345,4
halch,24.5315,4
zills,24.5307,4
gusts,24.5224,4
swoop,24.5191,4
woops,24.5191,4
kokan,24.5177,4
konak,24.5177,4
witty,24.5144,4
snaff,24.5103,4
upped,24.5101,4
yawey,24.503,4
gongs,24.494,4
noggs,24.494,4
surfs,24.494,4
woold,24.4906,4
sighs,24.4889,4
izing,24.486700000000003,4
riffs,24.485,4
nunch,24.4818,4
primp,24.472800000000003,4
scows,24.4624,4
tipup,24.460700000000003,4
syrus,24.459799999999998,4
colly,24.4588,4
jills,24.455000000000002,4
sunny,24.452599999999997,4
finny,24.443599999999996,4
syncs,24.441300000000002,4
djinn,24.4345,4
swaps,24.4238,4
wasps,24.4238,4
pally,24.420199999999998,4
geoff,24.4189,4
cacks,24.4109,4
dhava,24.388400000000004,4
uvver,24.3872,4
howso,24.3554,4
whoso,24.3554,4
woosh,24.3554,4
duomo,24.3551,4
equus,24.3536,4
usque,24.3536,4
goofs,24.3447,4
check,24.343300000000003,4
bobac,24.3429,4
cabob,24.3429,4
bilbo,24.3416,4
cohog,24.3397,4
spook,24.3308,4
kitty,24.3261,4
bonny,24.3222,4
goosy,24.310499999999998,4
mahwa,24.299400000000002,4
wowed,24.2884,4
socks,24.2741,4
hipmi,24.273000000000003,4
myall,24.266000000000002,4
shaws,24.2601,4
swash,24.2601,4
honzo,24.257,4
agamy,24.254500000000004,4
fodda,24.241,4
tugui,24.227800000000002,4
snugs,24.2259,4
frapp,24.223800000000004,4
accum,24.2179,4
gassy,24.2152,4
cauch,24.208399999999997,4
kazoo,24.1974,4
pupas,24.1967,4
guaka,24.1961,4
jomon,24.1908,4
uncus,24.189899999999998,4
papyr,24.1896,4
smoko,24.1766,4
smook,24.1766,4
hooks,24.1671,4
shook,24.1671,4
clack,24.165100000000006,4
pinup,24.1642,4
kyoto,24.1574,4
tokyo,24.1574,4
boonk,24.155,4
wrawl,24.1466,4
busts,24.1239,4
stubs,24.1239,4
subst,24.1239,4
smogs,24.1171,4
jelly,24.113699999999998,4
lulav,24.113400000000002,4
hakam,24.1111,4
makah,24.1111,4
shogs,24.1076,4
bixin,24.1062,4
guava,24.1019,4
plook,24.085,4
masks,24.081300000000002,4
khass,24.0718,4
ology,24.0647,4
vigil,24.056800000000003,4
hippo,24.0459,4
unput,24.034,4
sjaak,24.026400000000002,4
kakis,23.979699999999998,4
ouzos,23.9651,4
drury,23.9549,4
durry,23.9549,4
pupal,23.9509,4
combo,23.9507,4
coomb,23.9507,4
vizir,23.9501,4
cohob,23.9412,4
javas,23.9322,4
boyos,23.912,4
boosy,23.912,4
dekko,23.9118,4
ewhow,23.9074,4
summa,23.8883,4
rammy,23.881200000000003,4
mamry,23.8812,4
mymar,23.8812,4
ahush,23.8693,4
burut,23.8654,4
trubu,23.8654,4
blabs,23.865,4
nooky,23.8609,4
ambay,23.856,4
mbaya,23.856,4
minum,23.855800000000002,4
mnium,23.855800000000002,4
nummi,23.855800000000002,4
immun,23.8558,4
stiff,23.855000000000004,4
tiffs,23.855,4
barbu,23.8523,4
cutty,23.8493,4
bahay,23.8465,4
infix,23.8463,4
snubs,23.827399999999997,4
david,23.8176,4
abyss,23.8167,4
bassy,23.816699999999997,4
mysis,23.8058,4
missy,23.805799999999998,4
hissy,23.7963,4
dossy,23.796,4
quass,23.7938,4
vivas,23.791300000000003,4
rusks,23.7835,4
nunks,23.7763,4
copps,23.7716,4
mambo,23.7579,4
usurp,23.7447,4
purry,23.737599999999997,4
nebby,23.737,4
dulls,23.7289,4
swags,23.7272,4
gonzo,23.7241,4
gally,23.7236,4
lagly,23.7236,4
ungag,23.7228,4
rudds,23.7156,4
dandy,23.697699999999998,4
whewt,23.6948,4
kopek,23.6945,4
dilly,23.6857,4
idyll,23.6857,4
didus,23.679499999999997,4
kotow,23.6694,4
booly,23.6662,4
looby,23.666199999999996,4
mazda,23.6627,4
coomy,23.6566,4
dojos,23.643,4
malum,23.642500000000005,4
vinny,23.6389,4
kecks,23.6378,4
gooks,23.6342,4
grimm,23.622,4
seggy,23.614700000000003,4
gyges,23.6147,4
yeggs,23.6147,4
magog,23.614,4
slums,23.603199999999998,4
shuls,23.5937,4
slush,23.5937,4
murry,23.583399999999997,4
hilch,23.579700000000003,4
possy,23.578699999999998,4
hurry,23.5739,4
kebob,23.569799999999997,4
nikko,23.5659,4
sniff,23.558500000000002,4
skags,23.5389,4
izzat,23.5367,4
czech,23.5139,4
gippo,23.512999999999998,4
pulls,23.511599999999998,4
oomph,23.5104,4
cyclo,23.5083,4
disks,23.501,4
skids,23.501,4
cubeb,23.474299999999996,4
stoff,23.4737,4
toffs,23.4737,4
wisps,23.472,4
myoma,23.4638,4
scomm,23.4632,4
hapax,23.453899999999997,4
baubo,23.4349,4
mossy,23.4245,4
yeply,23.3729,4
leggy,23.3689,4
guaza,23.3667,4
kusso,23.3661,4
mulls,23.3574,4
hulls,23.3479,4
mozos,23.3472,4
zooms,23.347199999999997,4
swabs,23.3287,4
zooty,23.328,4
bally,23.3251,4
swims,23.317800000000002,4
milly,23.3142,4
unfur,23.309,4
swish,23.3083,4
whiss,23.3083,4
hilly,23.3047,4
dolly,23.304399999999998,4
lloyd,23.304399999999998,4
uluhi,23.299100000000003,4
curch,23.292699999999996,4
ajuga,23.291000000000004,4
jagua,23.291,4
wappo,23.2842,4
spiks,23.283700000000003,4
skips,23.2837,4
hamza,23.2817,4
zokor,23.2817,4
bucca,23.277,4
mojos,23.2715,4
heugh,23.268800000000002,4
cumic,23.2661,4
mucic,23.2661,4
nappy,23.2631,4
shojo,23.262,4
dayak,23.257100000000005,4
cunny,23.256299999999996,4
tammy,23.2512,4
books,23.2357,4
bokos,23.235699999999998,4
tubba,23.2223,4
neffy,23.217200000000002,4
kiwis,23.216199999999997,4
click,23.2133,4
spivs,23.189500000000002,4
kamba,23.1797,4
volva,23.1642,4
woofs,23.1641,4
cohow,23.1591,4
tusks,23.1535,4
haikh,23.149800000000003,4
basks,23.1404,4
skims,23.1295,4
sikhs,23.12,4
gudge,23.1169,4
koppa,23.0959,4
swops,23.090700000000002,4
jinja,23.088800000000003,4
polly,23.0871,4
draff,23.086100000000002,4
cocks,23.077800000000003,4
bhava,23.076,4
fally,23.0652,4
kirks,23.064,4
slugs,23.0608,4
gurus,23.048099999999998,4
glynn,23.046499999999998,4
adjag,23.044600000000003,4
tiddy,23.042399999999997,4
gurry,23.041,4
jotty,23.0397,4
dusun,23.0355,4
sways,23.0346,4
twixt,23.0267,4
shivs,23.0258,4
ulcus,23.0248,4
scuds,23.0242,4
jhool,23.0162,4
uvrou,23.0134,4
cuppa,23.0004,4
pupil,22.9991,4
gekko,22.997899999999998,4
yucca,22.9829,4
hight,22.973000000000003,4
thigh,22.973,4
choko,22.9708,4
chook,22.9708,4
mutus,22.9605,4
myrrh,22.956,4
sooky,22.9416,4
mimus,22.9365,4
molly,22.9329,4
shows,22.927,4
swosh,22.927,4
holly,22.923399999999997,4
wolof,22.918300000000002,4
woolf,22.918300000000002,4
nymss,22.915399999999998,4
poyou,22.902800000000003,4
bajau,22.892500000000002,4
wooly,22.8841,4
gossy,22.882099999999998,4
khaya,22.8761,4
couch,22.875300000000003,4
offic,22.871300000000005,4
byssi,22.8649,4
known,22.863799999999998,4
jussi,22.8423,4
wootz,22.840000000000003,4
clock,22.832000000000004,4
jinny,22.828,4
sunup,22.8182,4
upsun,22.8182,4
whill,22.8167,4
gulls,22.815,4
ghoom,22.8138,4
scups,22.806900000000002,4
cusps,22.8069,4
raggy,22.796400000000002,4
aggry,22.7964,4
boodh,22.7868,4
kiack,22.783400000000004,4
dyads,22.7784,4
swigs,22.7754,4
gilly,22.7718,4
mosks,22.7482,4
cycad,22.7365,4
flook,22.73,4
kloof,22.73,4
bocoy,22.7157,4
lumut,22.7147,4
fugue,22.704900000000002,4
looky,22.6958,4
limmu,22.6907,4
filix,22.681199999999997,4
cutch,22.6627,4
slubs,22.6623,4
toddy,22.661099999999998,4
scums,22.6527,4
stupp,22.651000000000003,4
rubus,22.6496,4
kiosk,22.6466,4
burry,22.6425,4
pimps,22.627,4
poulp,22.617800000000003,4
tippy,22.6078,4
bekko,22.5994,4
pombo,22.579,4
kiddo,22.578699999999998,4
gugal,22.5577,4
momus,22.5552,4
kwapa,22.5518,4
wally,22.543,4
husho,22.536199999999997,4
blobs,22.5319,4
yomim,22.512,4
moody,22.5022,4
hoody,22.4927,4
bossy,22.4836,4
whews,22.479,4
putty,22.4776,4
vivos,22.4582,4
wholl,22.4354,4
bulls,22.4165,4
bozos,22.406299999999998,4
kokil,22.4008,4
scaff,22.394700000000004,4
golly,22.3905,4
